"material_id","status","location"
"9375","5","56934"
"6466","1","425"
"5719","1","462"
"730","3","47415"
"2726","5","400"
"1009","1","49882"
"4283","3","918"
"1091","3","85291"
"1032","5","34007"
"6147","2","712"
"8067","5","7983"
"9242","5","178"
"5873","5","62368"
"957","5","47169"
"7620","4","452"
"7956","5","9647"
"9686","2","39325"
"9765","1","223"
"6084","1","87032"
"2645","1","60422"
"7607","3","7852"
"7373","4","29670"
"5569","3","62659"
"1684","5","7673"
"980","3","8511"
"3960","3","6363"
"5359","4","9466"
"9467","2","3287"
"4390","5","292"
"5091","1","4067"
"7084","5","96112"
"2933","3","48004"
"381","4","867"
"5282","2","9374"
"8485","5","8238"
"123","4","645"
"5783","5","568"
"6743","2","3872"
"7399","4","966"
"2689","5","43047"
"7412","5","5645"
"2109","2","6902"
"7861","4","8139"
"5369","4","81897"
"8061","5","720"
"7686","3","7963"
"7821","5","749"
"5424","3","62850"
"8590","1","4452"
"9870","3","522"
"8074","4","5886"
"2604","3","98622"
"2258","5","147"
"3178","4","799"
"8612","4","117"
"9755","5","637"
"6743","2","99752"
"5748","5","5632"
"1161","5","8278"
"8222","3","78743"
"3388","2","8560"
"9162","4","65535"
"1526","1","8309"
"7148","2","94404"
"6525","2","50342"
"4789","4","722"
"6228","5","13726"
"7361","5","3453"
"3641","5","693"
"5925","2","50705"
"8925","3","995"
"6138","5","993"
"8517","4","936"
"1838","1","62612"
"8718","2","91801"
"4177","3","6172"
"1325","4","3517"
"401","3","936"
"5803","2","77496"
"1208","3","2095"
"6489","5","4851"
"7232","4","405"
"5754","3","751"
"4341","3","13920"
"775","1","32987"
"3120","4","960"
"7453","5","56586"
"8309","4","7105"
"3457","4","35391"
"2431","1","1830"
"29","1","2766"
"692","5","212"
"2278","5","57362"
"3161","5","137"
"1071","3","493"
"1370","1","76196"
"3416","2","48829"
"7869","5","8644"
"7281","1","2709"
"5509","2","7881"
"8428","1","42722"
"6143","4","1124"
"2789","3","628"
"3951","4","684"
"901","3","614"
"7491","3","655"
"6137","5","68393"
"6716","4","2215"
"2385","5","418"
"1513","3","7177"
"9214","2","1402"
"8474","4","1724"
"4752","2","170"
"5734","3","532"
"289","1","6980"
"4149","3","8407"
"4309","1","985"
"2920","5","55666"
"2876","2","4298"
"4830","2","4235"
"7468","2","5332"
"6303","4","2411"
"391","1","73553"
"591","2","7411"
"6960","4","7583"
"4166","1","33305"
"3262","1","5760"
"6718","2","3416"
"5279","2","795"
"1124","4","508"
"2590","2","2363"
"9835","4","9919"
"1710","5","346"
"819","5","85387"
"9118","1","79430"
"8889","1","96575"
"3117","5","206"
"2601","2","58585"
"5646","5","1122"
"9707","2","1940"
"8879","4","89271"
"4536","2","77000"
"2590","1","536"
"9489","5","9510"
"5026","2","952"
"1662","2","404"
"1800","3","938"
"7249","1","527"
"8059","2","42372"
"7623","2","6035"
"4877","3","206"
"69","3","79759"
"7120","1","59929"
"2157","3","316"
"3044","1","351"
"1710","5","18881"
"836","1","661"
"529","1","276"
"9088","1","8693"
"559","1","233"
"6203","5","9306"
"7561","3","15430"
"4993","1","754"
"2479","5","995"
"2212","4","2460"
"5124","5","276"
"6429","4","2399"
"4759","1","662"
"1592","5","361"
"681","1","95295"
"3989","5","1909"
"9885","5","395"
"845","3","438"
"632","4","438"
"4205","3","805"
"5274","4","5061"
"2668","3","97136"
"4341","5","90518"
"5479","1","728"
"2386","2","310"
"7529","3","26942"
"8001","1","3419"
"6083","5","65183"
"8112","3","34980"
"2601","1","469"
"8695","5","94414"
"1762","4","965"
"9537","4","60853"
"4494","5","25511"
"4930","2","7151"
"3513","4","167"
"6450","1","964"
"3152","2","761"
"4993","5","516"
"9568","1","77390"
"7619","5","227"
"9350","1","205"
"9533","2","1117"
"9941","5","196"
"4811","1","1680"
"9491","4","3720"
"7801","2","7439"
"1636","2","4031"
"5279","2","300"
"6491","1","7835"
"5012","5","2528"
"8221","2","795"
"1841","3","2547"
"8694","1","585"
"9848","4","36042"
"3038","2","2111"
"1432","3","73746"
"5247","3","1738"
"6136","1","15639"
"3294","4","46712"
"8179","2","773"
"8400","1","11155"
"4625","2","7111"
"319","1","6578"
"1977","4","241"
"8180","1","71755"
"8972","3","5449"
"44","3","9867"
"7479","4","593"
"9470","1","7227"
"2105","3","3332"
"4463","5","8388"
"2690","4","3823"
"3668","1","15769"
"8197","1","30671"
"2296","2","42811"
"6231","3","32142"
"4085","5","8389"
"2080","5","4902"
"3648","1","704"
"1805","3","5795"
"9173","5","60850"
"6755","4","16993"
"1605","5","485"
"4335","4","333"
"8911","1","581"
"1962","3","932"
"5607","5","9810"
"6317","1","5321"
"7059","5","205"
"4428","4","965"
"7255","1","902"
"5662","1","3882"
"6570","5","5411"
"9012","2","410"
"7348","4","879"
"521","3","999"
"7619","3","3255"
"5212","4","1120"
"3079","3","7065"
"6835","2","304"
"5306","4","41319"
"7672","5","9130"
"2253","4","445"
"9874","3","2115"
"6744","1","55213"
"5896","1","452"
"1089","2","11843"
"7792","2","4814"
"3863","1","737"
"8999","1","695"
"3484","4","419"
"4254","2","8391"
"2181","2","246"
"8225","4","46191"
"3195","3","6854"
"7058","1","87953"
"2469","2","30380"
"1560","1","981"
"2901","2","7536"
"9224","3","6386"
"7737","2","960"
"9075","3","624"
"2152","3","1691"
"2873","5","2064"
"8253","4","1351"
"9170","3","63481"
"4293","3","287"
"1744","1","63758"
"1957","1","11733"
"1933","2","7904"
"2620","2","746"
"9041","4","70882"
"2718","1","516"
"3501","2","625"
"2304","3","75001"
"4175","3","538"
"9258","2","3214"
"9092","2","4597"
"824","2","4453"
"909","2","356"
"8530","2","9658"
"4922","1","4236"
"159","2","770"
"5824","4","4492"
"7529","3","212"
"5379","4","280"
"9868","3","237"
"7050","1","6853"
"7171","1","9552"
"4897","1","855"
"1648","1","8210"
"3807","1","75131"
"5730","1","5378"
"2484","1","803"
"2592","4","508"
"9696","3","391"
"1670","4","266"
"4936","2","2923"
"9728","3","38237"
"9984","5","345"
"2643","2","39654"
"7372","2","49107"
"3782","4","2912"
"8344","1","9761"
"103","5","29093"
"8143","3","4899"
"5591","4","34716"
"7239","5","62539"
"7136","2","8162"
"583","3","34899"
"2652","4","81922"
"111","5","5466"
"2387","1","6421"
"8028","3","947"
"3781","4","277"
"7268","1","20828"
"9077","5","641"
"8192","3","813"
"3504","2","2448"
"6292","2","69448"
"7950","5","140"
"7079","2","435"
"8180","2","1800"
"1300","1","91676"
"4226","3","473"
"6805","3","114"
"8666","3","805"
"5605","2","8867"
"6054","1","47286"
"2399","5","7695"
"6642","5","74273"
"8359","4","24753"
"7852","5","228"
"521","5","1170"
"8711","3","7197"
"3493","2","7437"
"542","2","6501"
"6240","5","11617"
"4586","5","83671"
"2725","5","7786"
"6947","2","87286"
"7245","5","80605"
"9893","2","7011"
"6655","4","9497"
"9733","1","7988"
"6420","3","9040"
"2840","4","7349"
"5519","1","17586"
"588","2","5380"
"347","3","731"
"7237","1","62427"
"5983","3","21955"
"1478","2","3659"
"3893","4","124"
"4220","2","8790"
"4217","2","7834"
"1460","1","784"
"761","5","18600"
"3982","2","18173"
"6818","3","53984"
"2406","5","76187"
"8675","4","4437"
"9852","5","921"
"9622","3","233"
"2310","4","49961"
"2043","5","91115"
"2091","1","4902"
"9126","1","3594"
"110","4","670"
"7479","3","1516"
"5096","5","62132"
"1547","5","446"
"5113","4","856"
"8949","5","239"
"5596","2","710"
"1811","5","5266"
"1485","1","71733"
"7122","3","5185"
"8320","2","6099"
"7468","2","1273"
"4395","4","374"
"359","1","573"
"3081","3","406"
"9030","5","3490"
"425","2","34869"
"262","2","1421"
"725","3","40619"
"8614","4","439"
"6662","5","6632"
"9435","3","42868"
"9432","4","19659"
"6473","5","40476"
"6020","2","3575"
"5438","1","378"
"5206","3","84887"
"145","3","372"
"1242","5","668"
"7471","3","8773"
"9894","5","557"
"1451","5","6360"
"4120","4","66490"
"8047","3","506"
"6588","2","2505"
"2444","2","2535"
"3748","5","7533"
"6823","2","834"
"391","4","23958"
"124","3","8966"
"9804","4","8401"
"2465","4","89285"
"7054","1","8006"
"9284","2","5871"
"505","2","1979"
"7004","2","31544"
"7083","2","98427"
"9071","2","814"
"2201","2","654"
"3457","1","19371"
"7336","4","2629"
"2949","5","53880"
"2748","5","64906"
"4580","2","41260"
"9873","2","91609"
"7747","2","2452"
"8668","2","76518"
"1626","1","290"
"1887","1","700"
"7290","4","14713"
"6247","5","37084"
"3083","4","156"
"7504","4","107"
"1182","1","883"
"2514","2","21113"
"3881","4","1953"
"1647","4","3789"
"7705","4","721"
"4413","1","662"
"2832","3","360"
"4163","2","9623"
"9108","4","445"
"6834","4","670"
"691","4","6643"
"8561","1","4446"
"2348","5","625"
"3834","5","7446"
"8369","5","94134"
"7793","1","823"
"2171","1","975"
"3240","5","3383"
"9086","4","5177"
"9989","2","97805"
"3425","2","57177"
"8670","2","61104"
"463","4","91310"
"2827","4","28452"
"5675","2","14836"
"8218","4","173"
"6625","3","636"
"4889","2","11583"
"8142","3","834"
"8860","3","645"
"4668","2","490"
"3241","3","9850"
"1901","1","2662"
"4442","4","36903"
"3089","5","2647"
"5194","4","9977"
"1920","3","3490"
"1874","2","15116"
"2119","4","94109"
"4277","4","115"
"453","3","8922"
"4643","5","54378"
"5484","1","2351"
"7053","1","61746"
"2915","3","953"
"8720","5","4683"
"2197","5","6401"
"1953","2","508"
"4785","4","61816"
"7800","4","44022"
"945","3","11965"
"1678","3","22909"
"9104","5","958"
"6080","5","22526"
"2275","4","63441"
"8097","5","8477"
"3905","3","846"
"8688","5","86875"
"3083","4","310"
"3831","1","12101"
"8898","5","519"
"1119","4","60820"
"2070","4","86544"
"9887","4","4550"
"7244","3","342"
"6825","3","8984"
"3544","5","9625"
"2559","1","8921"
"4732","2","80645"
"2851","4","170"
"9721","1","7882"
"3755","5","347"
"6268","4","2551"
"747","2","6454"
"1624","5","762"
"5478","4","19494"
"1707","4","955"
"4320","1","93262"
"6616","5","44580"
"6695","1","42485"
"1738","5","56573"
"145","3","80465"
"6092","1","24617"
"3850","4","59051"
"4494","5","932"
"9171","2","771"
"6120","5","25157"
"9088","2","5781"
"3707","1","9031"
"3789","3","37973"
"212","5","8426"
"3579","4","49816"
"249","4","3624"
"4205","2","64927"
"759","4","14782"
"9466","5","93065"
"2330","3","95814"
"5387","3","311"
"2574","1","1422"
"2018","3","55538"
"5366","1","90464"
"6708","1","739"
"3339","5","16849"
"4707","1","396"
"3945","2","1068"
"7015","2","78785"
"8113","2","60494"
"3657","5","452"
"6670","4","6553"
"8155","3","1253"
"1958","2","28645"
"3066","1","8284"
"5406","3","40810"
"7580","4","456"
"5276","3","33655"
"49","3","41026"
"2042","3","14839"
"8648","4","6091"
"1090","3","53315"
"447","3","9010"
"6997","5","4700"
"2946","5","9622"
"2329","1","67640"
"5973","1","9643"
"7697","5","18672"
"1907","1","75542"
"38","2","67535"
"1233","4","369"
"2386","1","61425"
"1420","4","852"
"7640","5","28330"
"7310","4","880"
"2286","1","46050"
"9041","3","7229"
"1409","3","918"
"4001","5","32338"
"7315","2","67137"
"6708","2","4494"
"5172","3","445"
"260","2","9907"
"813","3","12477"
"4844","4","75883"
"3078","2","907"
"3062","1","3390"
"6610","5","185"
"2842","2","1923"
"4394","2","372"
"4622","4","809"
"1521","3","6379"
"3814","5","7349"
"2403","2","75479"
"4923","2","1032"
"5283","4","1864"
"3267","3","73754"
"979","3","23485"
"5075","4","980"
"8585","5","7229"
"9481","2","323"
"3363","5","5887"
"8300","1","184"
"7017","3","906"
"8669","5","714"
"5375","4","205"
"9257","5","7985"
"4006","1","64669"
"7590","3","260"
"6464","4","6480"
"1247","5","1514"
"3534","1","787"
"8722","1","425"
"5903","4","5975"
"2267","2","90721"
"8706","5","17455"
"8731","2","9306"
"3120","2","283"
"1864","5","6034"
"759","4","829"
"2979","1","409"
"6554","5","458"
"6110","1","7919"
"2484","5","84270"
"5936","3","61189"
"9573","3","67195"
"7973","4","416"
"3623","1","44546"
"3317","1","51114"
"874","2","744"
"3469","2","98786"
"3148","2","312"
"3942","1","1593"
"2901","5","1877"
"5888","4","73705"
"6988","2","49777"
"2585","3","8034"
"6084","4","51021"
"4491","3","31786"
"8256","1","8151"
"884","1","60595"
"7598","5","16080"
"7476","1","47483"
"687","5","14679"
"178","2","4704"
"9199","4","5774"
"3988","2","67717"
"264","3","608"
"4626","5","46989"
"4891","5","8876"
"8391","4","24078"
"7917","4","82008"
"9478","5","2360"
"7394","2","4999"
"8255","5","84880"
"4493","3","733"
"4465","5","38969"
"4858","5","5184"
"5287","1","66444"
"4502","5","8087"
"4828","1","52259"
"2748","5","241"
"803","4","100"
"8934","4","9687"
"2883","4","2865"
"8002","4","59701"
"932","5","611"
"5049","5","135"
"9672","4","32897"
"6832","4","107"
"5299","4","4954"
"2257","2","9523"
"2896","3","88913"
"3239","1","4856"
"9066","5","5308"
"323","4","60219"
"1419","2","1746"
"8520","3","1125"
"1801","2","1764"
"287","2","12941"
"4162","1","153"
"6621","3","473"
"9111","5","52917"
"2313","5","1182"
"780","3","425"
"651","3","644"
"2435","2","88854"
"5098","3","30918"
"6632","5","6597"
"7101","3","45487"
"2830","5","250"
"7972","5","21423"
"4955","5","94561"
"196","4","193"
"8793","5","262"
"8669","1","375"
"2874","5","2835"
"2699","5","26640"
"1372","2","9151"
"9924","4","13654"
"5507","2","4648"
"1891","1","90094"
"9772","1","5201"
"5130","2","91846"
"6079","2","9529"
"2805","5","11341"
"1130","3","9161"
"4348","4","72810"
"7182","3","4189"
"4527","5","702"
"2569","4","5210"
"6414","3","6912"
"4195","2","53503"
"2852","5","3316"
"965","1","5378"
"1317","2","942"
"5471","3","92398"
"1163","1","845"
"7604","4","5347"
"5218","3","19259"
"899","1","46424"
"3601","2","44566"
"2003","5","59419"
"9398","3","58665"
"820","5","9320"
"1115","1","5361"
"4546","3","973"
"771","4","7764"
"1635","5","258"
"6041","3","35815"
"6507","2","9743"
"7614","1","724"
"1581","1","3572"
"7981","4","339"
"2542","1","66777"
"4217","4","460"
"1555","2","4228"
"9460","4","607"
"5473","1","653"
"6474","4","17029"
"4340","5","71349"
"3016","2","85810"
"9858","4","42266"
"5070","3","51418"
"1373","3","315"
"9654","2","767"
"7036","2","994"
"7402","1","898"
"406","3","6385"
"8436","1","4509"
"5207","3","5516"
"4928","4","3462"
"1404","2","4060"
"1015","1","471"
"2135","4","1998"
"2787","5","8280"
"3121","4","6183"
"4893","1","9563"
"2179","3","98654"
"2653","4","31849"
"4426","1","88305"
"7813","5","72287"
"3694","1","45568"
"7597","3","123"
"9809","1","94159"
"448","5","6846"
"6906","2","540"
"7391","3","35676"
"2327","2","7159"
"2133","3","290"
"864","4","7502"
"5720","1","22430"
"8769","2","786"
"9340","5","2763"
"3131","1","7214"
"2528","1","50318"
"6290","4","819"
"3174","4","44572"
"6077","4","6296"
"7923","3","822"
"4145","5","49115"
"5794","1","816"
"9590","3","26258"
"3394","5","5890"
"8607","2","809"
"1296","1","856"
"2570","1","477"
"6279","3","20033"
"3219","1","54635"
"8584","3","53024"
"2832","2","7369"
"1076","4","631"
"6115","1","767"
"2702","1","24087"
"1212","2","898"
"7143","4","2106"
"1274","4","673"
"9691","4","3919"
"6815","1","629"
"9852","2","9992"
"5430","5","11645"
"9618","5","18342"
"8425","2","3740"
"5325","4","709"
"4121","1","44298"
"9302","4","3982"
"8786","5","10855"
"8641","3","910"
"4066","5","1780"
"6850","5","217"
"8484","1","11656"
"6331","4","8520"
"9681","3","5585"
"4187","3","1886"
"9788","5","437"
"7623","1","496"
"1717","2","14822"
"5451","2","952"
"1133","1","7432"
"4112","3","876"
"6293","4","7921"
"1669","3","33374"
"11","5","699"
"1486","4","984"
"3216","3","930"
"8448","2","633"
"4134","2","8173"
"8441","1","86883"
"7909","2","6197"
"997","2","9597"
"7343","1","98232"
"5499","3","1720"
"4584","4","2513"
"9136","4","841"
"169","4","8035"
"8596","4","8217"
"8165","5","323"
"7935","4","30403"
"6601","1","743"
"2983","3","84506"
"6127","3","909"
"6373","1","9947"
"3231","3","2948"
"3912","2","8424"
"5351","4","6481"
"1957","2","8983"
"4901","5","5430"
"8646","2","22104"
"5606","2","510"
"7868","2","6542"
"9882","5","7250"
"4610","1","8389"
"290","3","901"
"8555","1","51861"
"246","5","57330"
"8035","2","294"
"7530","4","6309"
"3870","4","281"
"3530","5","62040"
"626","4","5533"
"5331","2","33267"
"9603","5","813"
"833","5","185"
"5317","2","3774"
"7576","3","843"
"4204","4","2472"
"6915","5","451"
"1532","3","1409"
"7945","3","570"
"1365","5","8767"
"8929","3","5559"
"9294","1","383"
"8458","2","77095"
"7677","4","564"
"4778","3","4766"
"1465","3","409"
"5511","2","42426"
"7616","3","55132"
"619","5","70789"
"3592","3","8043"
"5305","4","468"
"6573","2","6713"
"4355","2","252"
"3034","3","8431"
"9925","4","965"
"6252","5","18992"
"7159","3","7479"
"9245","3","352"
"8892","5","61200"
"6904","4","75238"
"5434","1","2067"
"9552","1","735"
"4562","5","456"
"9708","4","22007"
"6469","2","634"
"6345","1","3130"
"1308","2","727"
"3848","2","46125"
"6135","2","72567"
"1987","2","84771"
"7287","3","693"
"784","3","92326"
"6099","4","7533"
"4358","1","505"
"1332","3","35112"
"9878","4","790"
"8440","2","3484"
"6637","3","12119"
"5168","1","570"
"5272","5","188"
"2701","3","2966"
"9214","4","949"
"2909","2","351"
"8590","5","45998"
"3324","2","390"
"1219","1","8931"
"3029","4","3214"
"2599","3","86831"
"9869","4","8386"
"495","2","30272"
"5857","3","8442"
"9056","5","59399"
"280","5","464"
"7027","3","10452"
"304","1","2914"
"5074","5","908"
"572","2","336"
"7897","4","2732"
"497","4","44047"
"3613","5","17384"
"9033","2","258"
"7232","3","1832"
"5140","4","793"
"9600","3","5962"
"3314","3","5049"
"351","5","93121"
"7495","5","1429"
"6906","4","816"
"8262","5","523"
"8329","2","382"
"8584","3","4785"
"5820","5","214"
"7083","2","44163"
"5401","1","738"
"1850","4","3639"
"6472","4","88199"
"8480","4","342"
"7072","3","692"
"2170","4","57098"
"7354","1","812"
"5249","1","20606"
"4797","4","87458"
"2117","4","89834"
"4578","1","37981"
"2614","4","46272"
"7200","2","652"
"6207","5","35701"
"2866","4","18590"
"3804","4","503"
"7410","2","21077"
"2877","4","22338"
"8406","4","707"
"5701","1","21398"
"1765","3","620"
"4983","4","760"
"9565","5","311"
"6405","3","82182"
"7099","4","5329"
"223","1","38119"
"542","1","49326"
"5081","1","103"
"300","1","8616"
"1423","1","41837"
"5476","5","799"
"7054","5","825"
"8742","3","9491"
"1248","5","15383"
"4062","1","62354"
"9234","2","663"
"4335","1","975"
"218","4","38096"
"2612","5","1318"
"9142","1","56815"
"663","4","7679"
"7912","2","707"
"8139","3","630"
"819","2","9104"
"5244","3","34376"
"3557","1","121"
"8963","5","6128"
"5308","4","8248"
"1990","2","29736"
"1709","1","94446"
"1905","2","39593"
"7249","5","5313"
"690","3","7100"
"7364","1","2366"
"1225","5","2023"
"5503","1","274"
"4454","5","50746"
"3842","1","4223"
"5604","3","381"
"7230","3","67991"
"3355","3","130"
"2771","1","225"
"1839","5","33313"
"1037","1","1352"
"8200","1","66430"
"1203","1","6246"
"6718","5","4954"
"4695","2","29477"
"6126","5","487"
"747","5","780"
"1042","2","597"
"3634","2","6333"
"9031","3","925"
"8851","2","889"
"4086","3","51814"
"3795","3","93298"
"5841","3","562"
"6603","4","31481"
"3183","1","59215"
"5769","1","20371"
"1311","2","867"
"351","3","530"
"8890","3","108"
"7902","5","7576"
"7511","1","2002"
"5738","3","53000"
"7883","1","416"
"1009","4","12289"
"920","2","7102"
"706","1","9318"
"3369","5","555"
"5152","2","84852"
"5142","5","76386"
"2088","5","26370"
"8270","3","37907"
"96","3","833"
"7054","2","6149"
"9379","2","8778"
"7425","4","5751"
"12","4","6330"
"8127","3","79724"
"8557","4","7624"
"7933","2","25350"
"9029","3","336"
"3903","1","1582"
"4238","5","934"
"7611","4","650"
"920","2","8473"
