"staff","copy_id","date","super"
"45","9160","02 01 2024","Kilback, Stanton and Yundt"
"16","9161","02 01 2024","Miller Group"
"361","9162","02 01 2024","Wiegand and Sons"
"491","9163","02 01 2024","D'Amore - Roberts"
"496","9164","02 01 2024","Mohr, Bednar and Wilderman"
"2","9165","02 01 2024","Hirthe - Paucek"
"225","9166","02 01 2024","Tromp, Bogisich and Kutch"
"57","9167","02 01 2024","Casper, Bergstrom and Ullrich"
"442","9168","02 01 2024","Swift and Sons"
"412","9169","02 01 2024","Koss - Yundt"
"170","9170","02 01 2024","Balistreri, Luettgen and Schultz"
"148","9171","02 01 2024","Hamill and Sons"
"381","9172","02 01 2024","Miller - Ferry"
"130","9173","02 01 2024","Bailey, Larkin and Leffler"
"213","9174","02 01 2024","Orn, Smitham and Lockman"
"411","9175","02 01 2024","Auer, Torphy and Langworth"
"479","9176","02 01 2024","Daugherty Inc"
"38","9177","02 01 2024","Torp, Cormier and West"
"370","9178","02 01 2024","Flatley, Ebert and Hagenes"
"431","9179","02 01 2024","Barton LLC"
"393","9180","02 01 2024","Brown and Sons"
"392","9181","02 01 2024","Pagac, Quitzon and Block"
"58","9182","02 01 2024","Grant, Legros and Schinner"
"354","9183","02 01 2024","Monahan, Cassin and Klein"
"406","9184","02 01 2024","Williamson, Rodriguez and Turcotte"
"236","9185","02 01 2024","Gusikowski - Klein"
"280","9186","02 01 2024","Hessel - Gerlach"
"340","9187","02 01 2024","Rohan and Sons"
"132","9188","02 01 2024","Heaney Group"
"304","9189","02 01 2024","Ullrich, Dooley and Keeling"
"208","9190","02 01 2024","Roberts - Rodriguez"
"420","9191","02 01 2024","Koss and Sons"
"27","9192","02 01 2024","Harvey - McLaughlin"
"228","9193","02 01 2024","Jast, Rippin and Roberts"
"73","9194","02 01 2024","Leannon Group"
"299","9195","02 01 2024","Botsford - Jacobi"
"376","9196","02 01 2024","Davis, Cassin and Mayert"
"60","9197","02 01 2024","Nicolas LLC"
"215","9198","02 01 2024","Corkery - Buckridge"
"123","9199","02 01 2024","Keeling, Kemmer and Gusikowski"
"370","9200","02 01 2024","Purdy - Prosacco"
"66","9201","02 01 2024","Cremin - Crooks"
"47","9202","02 01 2024","Gislason, Gibson and Schmitt"
"110","9203","02 01 2024","Hackett, Wiegand and Upton"
"473","9204","02 01 2024","Sawayn and Sons"
"17","9205","02 01 2024","Fisher Inc"
"314","9206","02 01 2024","Schroeder and Sons"
"461","9207","02 01 2024","Bode Inc"
"334","9208","02 01 2024","Bailey - Hahn"
"208","9209","02 01 2024","Boyle - Quitzon"
"322","9210","02 01 2024","Olson and Sons"
"34","9211","02 01 2024","Emmerich - Friesen"
"136","9212","02 01 2024","Reichel LLC"
"112","9213","02 01 2024","Hackett LLC"
"57","9214","02 01 2024","Jakubowski, Larkin and Konopelski"
"403","9215","02 01 2024","Ratke, Spencer and Mraz"
"202","9216","02 01 2024","Terry - Thompson"
"199","9217","02 01 2024","Wyman, Roob and Daniel"
"242","9218","02 01 2024","Morar, Lockman and Nikolaus"
"28","9219","02 01 2024","Ritchie, Ankunding and Nikolaus"
"322","9220","02 01 2024","Brekke Group"
"69","9221","02 01 2024","Veum - Breitenberg"
"68","9222","02 01 2024","Cummerata Group"
"79","9223","02 01 2024","Moen - Baumbach"
"101","9224","02 01 2024","Zboncak LLC"
"9","9225","02 01 2024","Hahn Inc"
"320","9226","02 01 2024","Larson LLC"
"431","9227","02 01 2024","Orn, Ferry and Gerlach"
"326","9228","02 01 2024","Johns - Beahan"
"336","9229","02 01 2024","Beier - Bradtke"
"360","9230","02 01 2024","Kertzmann, White and Kassulke"
"332","9231","02 01 2024","Simonis - Lebsack"
"163","9232","02 01 2024","Mertz Group"
"156","9233","02 01 2024","Howe - Corkery"
"432","9234","02 01 2024","Bartell, Emard and Pfannerstill"
"324","9235","02 01 2024","Morar - Johnson"
"187","9236","02 01 2024","McLaughlin, Wunsch and Stroman"
"146","9237","02 01 2024","Pouros and Sons"
"400","9238","02 01 2024","Grady, Quitzon and Denesik"
"247","9239","02 01 2024","Bergstrom, Kiehn and D'Amore"
"1","9240","02 01 2024","Howe Inc"
"149","9241","02 01 2024","Reichert, Veum and MacGyver"
"147","9242","02 01 2024","Auer - Rath"
"315","9243","02 01 2024","Hintz - Nitzsche"
"75","9244","02 01 2024","Jaskolski - MacGyver"
"387","9245","02 01 2024","Wehner and Sons"
"285","9246","02 01 2024","Altenwerth - Morissette"
"381","9247","02 01 2024","Gleason Inc"
"102","9248","02 01 2024","Runolfsdottir Inc"
"243","9249","02 01 2024","Mueller LLC"
"1","9250","02 01 2024","Murazik - Dickens"
"467","9251","02 01 2024","Brown, Bartell and Waters"
"122","9252","02 01 2024","Lang - Bins"
"286","9253","02 01 2024","Balistreri, Sanford and Brakus"
"434","9254","02 01 2024","Keebler Group"
"401","9255","02 01 2024","Medhurst - Nolan"
"230","9256","02 01 2024","Grady - Deckow"
"494","9257","02 01 2024","Rosenbaum, Dickinson and Tromp"
"444","9258","02 01 2024","Hoeger Inc"
"252","9259","02 01 2024","Strosin Inc"
"401","9260","02 01 2024","Kunde - Will"
"145","9261","02 01 2024","Haag - Koss"
"417","9262","02 01 2024","Botsford, Kautzer and Wehner"
"92","9263","02 01 2024","Tromp - Rutherford"
"336","9264","02 01 2024","Treutel LLC"
"258","9265","02 01 2024","Schroeder, Wiza and Langworth"
"386","9266","02 01 2024","Dickinson, Bogan and Gusikowski"
"91","9267","02 01 2024","Goldner, Boyer and Huels"
"415","9268","02 01 2024","Koelpin Group"
"344","9269","02 01 2024","Schuster - Hyatt"
"460","9270","02 01 2024","Morar LLC"
"116","9271","02 01 2024","Kris LLC"
"198","9272","02 01 2024","Green, Olson and Casper"
"213","9273","02 01 2024","Deckow - Paucek"
"178","9274","02 01 2024","Purdy - Wiegand"
"417","9275","02 01 2024","Hansen - Douglas"
"136","9276","02 01 2024","Bradtke and Sons"
"451","9277","02 01 2024","Weimann - Boehm"
"362","9278","02 01 2024","Parker - Kling"
"88","9279","02 01 2024","Kuhic Group"
"487","9280","02 01 2024","Kovacek, Leannon and Franey"
"220","9281","02 01 2024","Bashirian, Bruen and White"
"197","9282","02 01 2024","Jast LLC"
"268","9283","02 01 2024","Haag - Zboncak"
"101","9284","02 01 2024","Mertz Inc"
"80","9285","02 01 2024","Turner LLC"
"388","9286","02 01 2024","Ebert LLC"
"423","9287","02 01 2024","Kerluke - Marquardt"
"217","9288","02 01 2024","McCullough, Brown and Brekke"
"302","9289","02 01 2024","Cartwright - Nolan"
"303","9290","02 01 2024","Morissette, Crooks and Breitenberg"
"2","9291","02 01 2024","Erdman - O'Keefe"
"424","9292","02 01 2024","Swaniawski - White"
"208","9293","02 01 2024","Schmitt, Dickens and McKenzie"
"106","9294","02 01 2024","Kilback LLC"
"429","9295","02 01 2024","Douglas Group"
"378","9296","02 01 2024","Waelchi - Torphy"
"466","9297","02 01 2024","Morissette, Lehner and Stiedemann"
"38","9298","02 01 2024","Jerde and Sons"
"219","9299","02 01 2024","Mertz - Willms"
"178","9300","02 01 2024","O'Reilly, O'Hara and Donnelly"
"151","9301","02 01 2024","Lowe Inc"
"118","9302","02 01 2024","Morissette, Bogisich and Walsh"
"272","9303","02 01 2024","Mohr and Sons"
"229","9304","02 01 2024","Cassin - Wuckert"
"133","9305","02 01 2024","Macejkovic - Koepp"
"482","9306","02 01 2024","Franey LLC"
"31","9307","02 01 2024","Larkin - Muller"
"401","9308","02 01 2024","Volkman, Mosciski and Hyatt"
"130","9309","02 01 2024","Ziemann LLC"
"89","9310","02 01 2024","Cummerata, Rempel and Schuppe"
"401","9311","02 01 2024","Jacobi, Willms and Welch"
"340","9312","02 01 2024","Lindgren, Balistreri and Brekke"
"199","9313","02 01 2024","McCullough - Wintheiser"
"436","9314","02 01 2024","Koss LLC"
"342","9315","02 01 2024","Bayer - Rodriguez"
"252","9316","02 01 2024","Rolfson Group"
"253","9317","02 01 2024","Collier, Rowe and McCullough"
"148","9318","02 01 2024","Littel LLC"
"455","9319","02 01 2024","Labadie LLC"
"123","9320","02 01 2024","Bergnaum and Sons"
"457","9321","02 01 2024","Wilderman, Lindgren and Cremin"
"392","9322","02 01 2024","Block LLC"
"89","9323","02 01 2024","Gutmann - Koepp"
"200","9324","02 01 2024","Crona - Hudson"
"271","9325","02 01 2024","Padberg - Stokes"
"282","9326","02 01 2024","Spencer - Abshire"
"231","9327","02 01 2024","Anderson - Nader"
"290","9328","02 01 2024","Romaguera - Barton"
"380","9329","02 01 2024","Torp LLC"
"33","9330","02 01 2024","Nikolaus - Gorczany"
"384","9331","02 01 2024","White LLC"
"40","9332","02 01 2024","Monahan, Muller and Halvorson"
"81","9333","02 01 2024","Sauer Group"
"496","9334","02 01 2024","Champlin, Orn and DuBuque"
"149","9335","02 01 2024","Lehner, Hilll and Lang"
"489","9336","02 01 2024","Altenwerth - Volkman"
"251","9337","02 01 2024","Dach Group"
"473","9338","02 01 2024","Towne, Shields and Gislason"
"446","9339","02 01 2024","Hintz - Hudson"
"42","9340","02 01 2024","Krajcik Inc"
"405","9341","02 01 2024","Gorczany, Ruecker and Leffler"
"176","9342","02 01 2024","Stark, Russel and Mann"
"222","9343","02 01 2024","Murphy - Bogan"
"93","9344","02 01 2024","Weimann - Marvin"
"80","9345","02 01 2024","Bechtelar - Leuschke"
"315","9346","02 01 2024","Reichel, Stokes and Robel"
"77","9347","02 01 2024","Leuschke, Gerlach and Walter"
"371","9348","02 01 2024","Strosin, Stehr and Tromp"
"134","9349","02 01 2024","Pacocha LLC"
"28","9350","02 01 2024","Beatty Group"
"245","9351","02 01 2024","Glover - Hackett"
"286","9352","02 01 2024","Haley - McClure"
"35","9353","02 01 2024","King, Grant and Casper"
"486","9354","02 01 2024","Kihn, Kuhn and Dickens"
"463","9355","02 01 2024","Grant and Sons"
"334","9356","02 01 2024","Farrell, Cartwright and Wisoky"
"68","9357","02 01 2024","Schoen, Rosenbaum and Douglas"
"89","9358","02 01 2024","Koepp Inc"
"99","9359","02 01 2024","Gleason, Tremblay and Bernier"
"56","9360","02 01 2024","Tillman Inc"
"139","9361","02 01 2024","Barton - Grant"
"437","9362","02 01 2024","Sawayn, Waelchi and Nitzsche"
"239","9363","02 01 2024","Schmidt Group"
"130","9364","02 01 2024","Beer Group"
"415","9365","02 01 2024","Baumbach and Sons"
"233","9366","02 01 2024","Breitenberg, Stark and Grimes"
"195","9367","02 01 2024","Kautzer, O'Reilly and Bartell"
"433","9368","02 01 2024","Ratke, Stracke and Kshlerin"
"79","9369","02 01 2024","Von, Kuphal and Wiegand"
"210","9370","02 01 2024","Haag, McGlynn and Hirthe"
"125","9371","02 01 2024","Mertz, Marvin and Bartell"
"187","9372","02 01 2024","Roob, Kiehn and Block"
"231","9373","02 01 2024","Monahan, Feeney and Funk"
"24","9374","02 01 2024","Rippin, Hand and Macejkovic"
"471","9375","02 01 2024","Bayer - Abernathy"
"7","9376","02 01 2024","VonRueden, Schoen and Considine"
"444","9377","02 01 2024","Hartmann - Murray"
"14","9378","02 01 2024","Morar, Batz and Nolan"
"491","9379","02 01 2024","Lindgren Group"
"305","9380","02 01 2024","Conn, Baumbach and Orn"
"482","9381","02 01 2024","Bahringer - Moore"
"336","9382","02 01 2024","Parker, Stehr and Dibbert"
"233","9383","02 01 2024","Graham and Sons"
"493","9384","02 01 2024","Romaguera - Lakin"
"130","9385","02 01 2024","Tromp - Douglas"
"6","9386","02 01 2024","West Inc"
"254","9387","02 01 2024","Boyle, Larson and Emmerich"
"432","9388","02 01 2024","Koss - Conn"
"467","9389","02 01 2024","Leuschke - Marquardt"
"229","9390","02 01 2024","Hoeger, Howe and Bayer"
"161","9391","02 01 2024","Willms Group"
"467","9392","02 01 2024","Nitzsche Group"
"2","9393","02 01 2024","Gorczany, Dickinson and Kohler"
"120","9394","02 01 2024","Haag - Pfeffer"
"42","9395","02 01 2024","Schaefer Inc"
"251","9396","02 01 2024","Volkman Inc"
"380","9397","02 01 2024","Runolfsson - O'Conner"
"3","9398","02 01 2024","Kreiger, Stamm and Lehner"
"301","9399","02 01 2024","Mertz Inc"
"252","9400","02 01 2024","Kuvalis and Sons"
"464","9401","02 01 2024","Ullrich - Grady"
"267","9402","02 01 2024","Upton and Sons"
"244","9403","02 01 2024","Marquardt LLC"
"51","9404","02 01 2024","Lang, Wiza and Senger"
"350","9405","02 01 2024","O'Connell - Rice"
"318","9406","02 01 2024","Windler, Kris and Swift"
"26","9407","02 01 2024","Morissette, Labadie and Bogisich"
"349","9408","02 01 2024","Strosin LLC"
"240","9409","02 01 2024","Wehner, Walsh and Walter"
"135","9410","02 01 2024","Crist - Shanahan"
"437","9411","02 01 2024","Gerhold - Hackett"
"344","9412","02 01 2024","Turcotte - Botsford"
"272","9413","02 01 2024","Schneider, Corwin and Gerlach"
"140","9414","02 01 2024","Botsford - Nitzsche"
"118","9415","02 01 2024","Bergstrom and Sons"
"75","9416","02 01 2024","Okuneva, DuBuque and Padberg"
"104","9417","02 01 2024","Friesen, Nikolaus and Quigley"
"6","9418","02 01 2024","Gleason LLC"
"324","9419","02 01 2024","Klein - Willms"
"441","9420","02 01 2024","Spencer - O'Conner"
"83","9421","02 01 2024","Moen Group"
"418","9422","02 01 2024","Parisian LLC"
"104","9423","02 01 2024","Klein, Kessler and Berge"
"65","9424","02 01 2024","Goodwin, Runolfsdottir and Beer"
"299","9425","02 01 2024","Gulgowski, Von and Moen"
"453","9426","02 01 2024","Hilpert - Kub"
"336","9427","02 01 2024","Will, Stamm and Heidenreich"
"196","9428","02 01 2024","Hessel - Prohaska"
"153","9429","02 01 2024","Schumm Group"
"297","9430","02 01 2024","Kiehn, Cartwright and Schneider"
"245","9431","02 01 2024","Heaney, Quigley and Daniel"
"285","9432","02 01 2024","Barrows Inc"
"369","9433","02 01 2024","Fahey and Sons"
"410","9434","02 01 2024","Ankunding Group"
"101","9435","02 01 2024","Bernier Group"
"324","9436","02 01 2024","Quigley - Kreiger"
"481","9437","02 01 2024","Hintz Inc"
"107","9438","02 01 2024","Bahringer and Sons"
"360","9439","02 01 2024","Cassin, Mante and Goldner"
"397","9440","02 01 2024","Jaskolski, Herzog and Gleason"
"414","9441","02 01 2024","Fahey and Sons"
"224","9442","02 01 2024","Hackett and Sons"
"344","9443","02 01 2024","Johnson - Von"
"450","9444","02 01 2024","Batz - Morissette"
"74","9445","02 01 2024","Roob LLC"
"337","9446","02 01 2024","Muller - Greenfelder"
"18","9447","02 01 2024","Gibson - Bergnaum"
"338","9448","02 01 2024","Larson LLC"
"107","9449","02 01 2024","Gerhold Inc"
"81","9450","02 01 2024","Ullrich Inc"
"388","9451","02 01 2024","Conn, Hilpert and Rutherford"
"26","9452","02 01 2024","Huel Inc"
"472","9453","02 01 2024","Gorczany - Conroy"
"232","9454","02 01 2024","Lubowitz - Hartmann"
"14","9455","02 01 2024","Renner, Gislason and Glover"
"270","9456","02 01 2024","Gerhold - Lubowitz"
"482","9457","02 01 2024","Bechtelar Group"
"392","9458","02 01 2024","Rutherford - Murazik"
"92","9459","02 01 2024","Ryan - Harber"
"451","9460","02 01 2024","Blick, Grant and Smith"
"201","9461","02 01 2024","Zulauf - Dicki"
"309","9462","02 01 2024","Gerhold - Stamm"
"302","9463","02 01 2024","Cole Inc"
"65","9464","02 01 2024","Hegmann - Kuvalis"
"360","9465","02 01 2024","Yost Group"
"35","9466","02 01 2024","Bednar Group"
"325","9467","02 01 2024","Towne, Orn and Torphy"
"43","9468","02 01 2024","Bode LLC"
"91","9469","02 01 2024","Kreiger, Kassulke and Little"
"49","9470","02 01 2024","Reinger - Mohr"
"472","9471","02 01 2024","Nitzsche and Sons"
"145","9472","02 01 2024","Sawayn - Kilback"
"19","9473","02 01 2024","O'Hara LLC"
"357","9474","02 01 2024","Wuckert, Smitham and Schaden"
"176","9475","02 01 2024","Rath, King and Gislason"
"123","9476","02 01 2024","Langworth, Thiel and Hilpert"
"268","9477","02 01 2024","Thompson - McDermott"
"326","9478","02 01 2024","Reilly and Sons"
"277","9479","02 01 2024","Stokes - Goodwin"
"395","9480","02 01 2024","Rutherford, Lang and Paucek"
"221","9481","02 01 2024","Powlowski LLC"
"25","9482","02 01 2024","Konopelski - Mayert"
"349","9483","02 01 2024","Schneider, Altenwerth and Koepp"
"24","9484","02 01 2024","Hermiston - Cormier"
"270","9485","02 01 2024","Mayert LLC"
"488","9486","02 01 2024","Lesch, Windler and Runolfsson"
"394","9487","02 01 2024","Mayert - Ondricka"
"483","9488","02 01 2024","Borer, Walker and Schaden"
"291","9489","02 01 2024","Corkery Inc"
"227","9490","02 01 2024","Stiedemann - Bode"
"405","9491","02 01 2024","Bosco, Jacobson and Nader"
"30","9492","02 01 2024","Crona Group"
"414","9493","02 01 2024","Leuschke LLC"
"186","9494","02 01 2024","Daugherty, Wolf and Lynch"
"377","9495","02 01 2024","Bailey - Morar"
"47","9496","02 01 2024","Boehm, Gleichner and Stoltenberg"
"97","9497","02 01 2024","Stoltenberg, Block and Langosh"
"388","9498","02 01 2024","Rowe - Goyette"
"20","9499","02 01 2024","Ortiz - Berge"
"373","9500","02 01 2024","Hudson LLC"
"277","9501","02 01 2024","Pouros Group"
"5","9502","02 01 2024","McKenzie, Paucek and Carroll"
"407","9503","02 01 2024","Pollich, Friesen and Crist"
"446","9504","02 01 2024","Stark - Hane"
"133","9505","02 01 2024","Stehr, Powlowski and Volkman"
"237","9506","02 01 2024","Bernhard - Windler"
"110","9507","02 01 2024","Hodkiewicz - VonRueden"
"156","9508","02 01 2024","Kilback, Bernier and Schoen"
"240","9509","02 01 2024","Ferry - Mills"
"413","9510","02 01 2024","Murphy, Windler and Armstrong"
"226","9511","02 01 2024","Schamberger Inc"
"174","9512","02 01 2024","Lubowitz - Kunze"
"108","9513","02 01 2024","Beier - Brakus"
"4","9514","02 01 2024","Schuppe Group"
"495","9515","02 01 2024","Collier Inc"
"271","9516","02 01 2024","Lemke - Mayer"
"432","9517","02 01 2024","Powlowski, Jacobi and Hilll"
"135","9518","02 01 2024","Muller - Ankunding"
"171","9519","02 01 2024","Cartwright - Willms"
"162","9520","02 01 2024","Little - Rice"
"182","9521","02 01 2024","Kilback - Welch"
"453","9522","02 01 2024","Bayer LLC"
"134","9523","02 01 2024","Anderson - Schroeder"
"281","9524","02 01 2024","Wolf - Robel"
"212","9525","02 01 2024","Wintheiser - Dickens"
"491","9526","02 01 2024","Treutel, Swaniawski and Boyer"
"147","9527","02 01 2024","Mann, MacGyver and Kessler"
"395","9528","02 01 2024","Harris LLC"
"471","9529","02 01 2024","Kling, Hane and Konopelski"
"99","9530","02 01 2024","Franey, Beatty and Wintheiser"
"209","9531","02 01 2024","Kerluke and Sons"
"112","9532","02 01 2024","Walter, Volkman and Cummerata"
"465","9533","02 01 2024","Kihn, Rice and Schuppe"
"175","9534","02 01 2024","Abshire, Larson and Towne"
"15","9535","02 01 2024","Hermiston and Sons"
"416","9536","02 01 2024","Jenkins, Kilback and Walker"
"83","9537","02 01 2024","Nolan, Beatty and Legros"
"104","9538","02 01 2024","Kuphal - Kihn"
"409","9539","02 01 2024","Schowalter - Jenkins"
"310","9540","02 01 2024","Williamson - West"
"493","9541","02 01 2024","Roberts, Schinner and Runolfsdottir"
"95","9542","02 01 2024","Monahan LLC"
"490","9543","02 01 2024","Pouros LLC"
"52","9544","02 01 2024","Morar Inc"
"351","9545","02 01 2024","Ebert Inc"
"138","9546","02 01 2024","Lehner, Kulas and Smith"
"45","9547","02 01 2024","Pfannerstill, Reilly and Goyette"
"433","9548","02 01 2024","Thiel - Koepp"
"483","9549","02 01 2024","Kris - Olson"
"281","9550","02 01 2024","Stracke - Sawayn"
"363","9551","02 01 2024","Shanahan Group"
"313","9552","02 01 2024","Walker - Keebler"
"18","9553","02 01 2024","Kautzer, Franecki and Blanda"
"28","9554","02 01 2024","Ward - Marquardt"
"155","9555","02 01 2024","Runolfsdottir and Sons"
"483","9556","02 01 2024","Bartoletti Group"
"185","9557","02 01 2024","Littel, Macejkovic and Emmerich"
"76","9558","02 01 2024","Bode, Jacobi and Schuster"
"465","9559","02 01 2024","Wiza, Schinner and Schulist"
"229","9560","02 01 2024","Schaden - Treutel"
"103","9561","02 01 2024","Howe - Grant"
"184","9562","02 01 2024","Orn and Sons"
